ID,MONTHS_BALANCE,STATUS
5009386,-16,C
5009386,-17,C
5009387,0,C
5009387,-1,0
5009387,-2,0
5009387,-3,X
5009387,-4,0
5009387,-5,C
5009387,-6,C
5009387,-7,C
5009387,-8,X
5009387,-9,C
5009387,-10,C
5009387,-11,0
5009387,-12,0
5009387,-13,X
5009387,-14,0
5009387,-15,C
5009387,-16,C
5009387,-17,C
5009387,-18,X
5009387,-19,C
5009388,0,C
5009388,-1,C
5009388,-2,C
5009388,-3,C
5009388,-4,C
5009388,-5,C
5009388,-6,0
5009388,-7,0
5009388,-8,X
5009388,-9,X
5009388,-10,X
5009388,-11,0
5009388,-12,0
5009389,0,C
5009389,-1,C
5009389,-2,C
5009389,-3,0
5009389,-4,0
5009389,-5,C
5009389,-6,C
5009389,-7,C
5009389,-8,C
5009389,-9,C
5009389,-10,C
5009389,-11,X
5009389,-12,0
5009389,-13,C
5009390,0,C
5009390,-1,C
5009390,-2,X
5009390,-3,0
5009391,0,X
5009391,-1,0
5009391,-2,C
5009391,-3,0
5009391,-4,0
5009391,-5,C
5009391,-6,C
5009391,-7,0
5009391,-8,C
5009391,-9,0
5009391,-10,C
5009391,-11,0
5009392,0,X
5009392,-1,C
5009392,-2,X
5009392,-3,C
5009392,-4,C
5009392,-5,C
5009393,0,0
5009393,-1,C
5009393,-2,0
5009393,-3,C
5009393,-4,C
5009393,-5,C
5009393,-6,C
5009393,-7,X
5009393,-8,X
5009393,-9,X
5009393,-10,0
5009393,-11,0
5009393,-12,C
5009393,-13,X
5009393,-14,0
5009393,-15,C
5009393,-16,C
5009393,-17,X
5009393,-18,C
5009393,-19,X
5009394,0,0
5009394,-1,X
5009394,-2,C
5009394,-3,C
5009394,-4,0
5009394,-5,0
5009394,-6,C
5009394,-7,0
5009394,-8,1
5009394,-9,X
5009394,-10,X
5009394,-11,C
5009394,-12,0
5009394,-13,C
5009394,-14,X
5009395,0,0
5009395,-1,C
5009395,-2,0
5009395,-3,X
5009396,0,X
5009396,-1,C
5009396,-2,X
5009396,-3,C
5009396,-4,C
5009397,0,X
5009397,-1,C
5009397,-2,X
5009397,-3,1
5009397,-4,C
5009398,0,C
5009398,-1,C
5009398,-2,X
5009398,-3,0
5009398,-4,0
5009398,-5,X
5009398,-6,0
5009398,-7,C
5009398,-8,C
5009398,-9,X
5009398,-10,X
5009398,-11,C
5009398,-12,C
5009398,-13,0
5009398,-14,C
5009398,-15,C
5009398,-16,C
5009398,-17,0
5009399,0,C
5009399,-1,0
5009399,-2,X
5009399,-3,X
5009399,-4,C
5009399,-5,0
5009399,-6,0
5009399,-7,C
5009399,-8,C
5009399,-9,X
5009399,-10,X
5009399,-11,0
5009399,-12,0
5009399,-13,C
5009399,-14,C
5009399,-15,1
5009400,0,C
5009400,-1,C
5009400,-2,0
5009400,-3,0
5009400,-4,C
5009400,-5,C
5009401,0,C
5009401,-1,X
5009401,-2,X
5009401,-3,C
5009401,-4,0
5009401,-5,X
5009401,-6,C
5009401,-7,0
5009401,-8,C
5009401,-9,0
5009401,-10,0
5009401,-11,X
5009401,-12,0
5009401,-13,C
5009401,-14,X
5009401,-15,0
5009402,0,0
5009402,-1,X
5009402,-2,C
5009402,-3,C
5009402,-4,1
5009402,-5,C
5009403,0,C
5009403,-1,C
5009403,-2,1
5009403,-3,C
5009403,-4,0
5009403,-5,0
5009403,-6,C
5009403,-7,C
5009404,0,C
5009404,-1,C
5009404,-2,0
5009404,-3,C
5009404,-4,X
5009404,-5,C
5009404,-6,C
5009404,-7,C
5009404,-8,C
5009404,-9,C
5009404,-10,X
5009404,-11,C
5009404,-12,C
5009405,0,X
5009405,-1,0
5009405,-2,X
5009405,-3,0
5009405,-4,C
5009405,-5,0
5009405,-6,1
5009405,-7,C
5009405,-8,X
5009405,-9,C
5009406,0,C
5009406,-1,0
5009406,-2,C
5009406,-3,X
5009406,-4,0
5009406,-5,C
5009406,-6,0
5009406,-7,C
5009406,-8,0
5009406,-9,1
5009406,-10,0
5009406,-11,C
5009406,-12,C
5009407,0,0
5009407,-1,C
5009407,-2,0
5009407,-3,C
5009407,-4,C
5009407,-5,0
5009407,-6,C
5009407,-7,X
5009408,0,C
5009408,-1,C
5009408,-2,0
5009408,-3,0
5009408,-4,X
5009408,-5,C
5009408,-6,C
5009408,-7,C
5009408,-8,0
5009408,-9,X
5009408,-10,C
5009408,-11,0
5009408,-12,C
5009408,-13,C
5009408,-14,X
5009408,-15,C
5009408,-16,0
5009408,-17,C
5009408,-18,X
5009408,-19,X
5009408,-20,C
5009408,-21,0
5009409,0,C
5009409,-1,C
5009409,-2,0
5009409,-3,X
5009409,-4,0
5009409,-5,X
5009409,-6,C
5009409,-7,C
5009409,-8,C
5009409,-9,0
5009409,-10,C
5009409,-11,X
5009409,-12,0
5009409,-13,C
5009409,-14,C
5009409,-15,C
5009409,-16,0
5009410,0,C
5009410,-1,0
5009410,-2,C
5009410,-3,C
5009410,-4,C
5009410,-5,C
5009410,-6,C
5009410,-7,C
5009410,-8,C
5009410,-9,0
5009410,-10,C
5009410,-11,X
5009410,-12,X
5009410,-13,0
5009410,-14,0
5009410,-15,C
5009410,-16,X
5009410,-17,0
5009410,-18,0
5009410,-19,C
5009410,-20,0
5009410,-21,C
5009411,0,0
5009411,-1,C
5009411,-2,C
5009411,-3,C
5009411,-4,0
5009411,-5,C
5009411,-6,0
5009411,-7,C
5009412,0,0
5009412,-1,C
5009412,-2,X
5009412,-3,X
5009412,-4,C
5009412,-5,C
5009412,-6,0
5009412,-7,0
5009412,-8,C
5009412,-9,X
5009412,-10,C
5009412,-11,C
5009412,-12,0
5009412,-13,C
5009412,-14,X
5009412,-15,X
5009412,-16,X
5009412,-17,0
5009412,-18,C
5009412,-19,C
5009413,0,C
5009413,-1,C
5009413,-2,C
5009413,-3,X
5009413,-4,X
5009413,-5,C
5009413,-6,C
5009413,-7,C
5009413,-8,C
5009413,-9,X
5009413,-10,C
5009413,-11,C
5009413,-12,C
5009413,-13,X
5009413,-14,C
5009413,-15,0
5009413,-16,C
5009413,-17,0
5009413,-18,X
5009413,-19,0
5009413,-20,C
5009414,0,C
5009414,-1,X
5009414,-2,C
5009414,-3,X
5009414,-4,1
5009414,-5,C
5009414,-6,0
5009414,-7,C
5009414,-8,C
5009414,-9,C
5009414,-10,X
5009414,-11,0
5009414,-12,C
5009415,0,X
5009415,-1,C
5009415,-2,X
5009415,-3,C
5009415,-4,C
5009415,-5,0
5009415,-6,X
5009415,-7,X
5009416,0,X
5009416,-1,0
5009416,-2,0
5009416,-3,0
5009416,-4,C
5009416,-5,C
5009416,-6,X
5009416,-7,C
5009416,-8,C
5009416,-9,C
5009416,-10,C
5009416,-11,0
5009416,-12,C
5009416,-13,C
5009416,-14,0
5009416,-15,X
5009416,-16,X
5009416,-17,C
5009416,-18,C
5009416,-19,C
5009416,-20,C
5009416,-21,0
5009417,0,C
5009417,-1,X
5009417,-2,0
5009417,-3,X
5009417,-4,0
5009417,-5,C
5009417,-6,C
5009417,-7,C
5009417,-8,0
5009417,-9,C
5009417,-10,0
5009417,-11,0
5009417,-12,X
5009417,-13,C
5009417,-14,C
5009418,0,X
5009418,-1,C
5009418,-2,0
5009419,0,0
5009419,-1,X
5009419,-2,X
5009419,-3,C
5009419,-4,C
5009419,-5,1
5009419,-6,C
5009419,-7,X
5009419,-8,C
5009419,-9,X
5009419,-10,0
5009419,-11,X
5009419,-12,0
5009419,-13,C
5009419,-14,C
5009419,-15,X
5009419,-16,0
5009419,-17,C
5009419,-18,C
5009419,-19,C
5009419,-20,C
5009419,-21,X
5009419,-22,C
5009420,0,0
5009420,-1,C
5009420,-2,C
5009420,-3,X
5009420,-4,C
5009420,-5,0
5009420,-6,1
5009420,-7,0
5009420,-8,X
5009420,-9,C
5009420,-10,C
5009420,-11,0
5009420,-12,C
5009420,-13,X
5009420,-14,X
5009420,-15,C
5009420,-16,C
5009420,-17,0
5009420,-18,C
5009420,-19,0
5009420,-20,X
5009421,0,X
5009421,-1,C
5009421,-2,C
5009421,-3,C
5009421,-4,C
5009421,-5,C
5009421,-6,0
5009421,-7,0
5009421,-8,C
5009421,-9,0
5009421,-10,0
5009421,-11,0
5009421,-12,C
5009421,-13,C
5009421,-14,0
5009421,-15,C
5009422,0,X
5009422,-1,C
5009422,-2,0
5009423,0,X
5009423,-1,C
5009423,-2,X
5009424,0,C
5009424,-1,C
5009424,-2,C
5009424,-3,0
5009424,-4,X
5009424,-5,X
5009424,-6,C
5009424,-7,X
5009424,-8,C
5009424,-9,0
5009424,-10,0
5009424,-11,C
5009424,-12,0
5009424,-13,X
5009424,-14,0
5009424,-15,C
5009424,-16,0
5009424,-17,0
5009424,-18,C
5009424,-19,C
5009424,-20,C
5009424,-21,0
5009424,-22,0
5009424,-23,C
5009425,0,C
5009425,-1,C
5009425,-2,0
5009425,-3,X
5009425,-4,0
5009425,-5,0
5009425,-6,C
5009425,-7,0
5009425,-8,0
5009425,-9,C
5009425,-10,1
5009425,-11,X
5009425,-12,C
5009425,-13,C
5009425,-14,0
5009425,-15,C
5009425,-16,0
5009425,-17,0
5009425,-18,0
5009425,-19,C
5009426,0,X
5009426,-1,0
5009426,-2,C
5009426,-3,X
5009426,-4,X
5009427,0,0
5009427,-1,0
5009427,-2,X
5009427,-3,C
5009427,-4,X
5009427,-5,C
5009427,-6,0
5009427,-7,C
5009427,-8,0
5009427,-9,0
5009427,-10,C
5009427,-11,X
5009427,-12,C
5009427,-13,C
5009427,-14,0
5009427,-15,X
5009428,0,X
5009428,-1,X
5009428,-2,C
5009428,-3,0
5009428,-4,0
5009428,-5,C
5009428,-6,C
5009428,-7,C
5009428,-8,C
5009428,-9,0
5009428,-10,C
5009428,-11,C
5009429,0,0
5009429,-1,C
5009429,-2,C
5009429,-3,C
5009429,-4,X
5009429,-5,C
5009429,-6,X
5009429,-7,X
5009429,-8,0
5009430,0,C
5009430,-1,C
5009430,-2,0
5009430,-3,C
5009430,-4,C
5009430,-5,X
5009430,-6,C
5009430,-7,0
5009430,-8,0
5009430,-9,C
5009431,0,0
5009431,-1,C
5009431,-2,0
5009431,-3,C
5009431,-4,0
5009431,-5,C
5009432,0,C
5009432,-1,0
5009432,-2,C
5009432,-3,C
5009432,-4,C
5009432,-5,X
5009432,-6,0
5009433,0,C
5009433,-1,C
5009433,-2,0
5009433,-3,0
5009433,-4,0
5009433,-5,X
5009433,-6,X
5009433,-7,X
5009433,-8,0
5009433,-9,0
5009433,-10,0
5009433,-11,C
5009433,-12,C
5009433,-13,C
5009433,-14,0
5009433,-15,0
5009433,-16,0
5009433,-17,0
5009433,-18,0
5009433,-19,0
5009433,-20,C
5009433,-21,C
5009434,0,C
5009434,-1,0
5009434,-2,C
5009434,-3,0
5009434,-4,C
5009434,-5,C
5009434,-6,C
5009434,-7,C
5009434,-8,C
5009434,-9,C
5009434,-10,C
5009434,-11,C
5009435,0,C
5009435,-1,X
5009435,-2,0
5009435,-3,X
5009435,-4,C
5009435,-5,0
5009435,-6,0
5009435,-7,0
5009435,-8,C
5009436,0,C
5009436,-1,0
5009436,-2,0
5009436,-3,C
5009436,-4,X
5009436,-5,0
5009436,-6,C
5009436,-7,X
5009436,-8,C
5009436,-9,C
5009436,-10,C
5009436,-11,C
5009436,-12,X
5009436,-13,0
5009436,-14,C
5009436,-15,C
5009436,-16,X
5009436,-17,0
5009436,-18,0
5009437,0,C
5009437,-1,C
5009437,-2,1
5009437,-3,0
5009438,0,0
5009438,-1,X
5009438,-2,0
5009438,-3,C
5009438,-4,C
5009438,-5,C
5009438,-6,X
5009438,-7,X
5009438,-8,X
5009438,-9,0
5009439,0,C
5009439,-1,C
5009439,-2,0
5009439,-3,X
5009439,-4,0
5009440,0,C
5009440,-1,C
5009440,-2,0
5009440,-3,C
5009440,-4,C
5009440,-5,C
5009440,-6,X
5009440,-7,X
5009440,-8,X
5009440,-9,X
5009440,-10,C
5009441,0,C
5009441,-1,X
5009441,-2,0
5009441,-3,0
5009441,-4,X
5009441,-5,C
5009441,-6,X
5009441,-7,0
5009441,-8,0
5009441,-9,C
5009441,-10,C
5009441,-11,X
5009441,-12,C
5009441,-13,X
5009441,-14,X
5009441,-15,C
5009441,-16,C
5009441,-17,C
5009441,-18,C
5009441,-19,0
5009441,-20,X
5009442,0,0
5009442,-1,0
5009442,-2,C
5009442,-3,0
5009442,-4,X
5009442,-5,X
5009442,-6,C
5009442,-7,0
5009442,-8,C
5009442,-9,C
5009442,-10,C
5009442,-11,0
5009442,-12,X
5009442,-13,C
5009442,-14,C
5009442,-15,C
5009443,0,X
5009443,-1,0
5009443,-2,C
5009443,-3,0
5009443,-4,X
5009443,-5,C
5009443,-6,C
5009443,-7,0
5009443,-8,0
5009444,0,1
5009444,-1,0
5009444,-2,C
5009444,-3,3
5009444,-4,3
5009444,-5,X
5009444,-6,2
5009444,-7,2
5009444,-8,0
5009444,-9,0
5009444,-10,0
5009444,-11,C
5009444,-12,3
5009445,0,C
5009445,-1,0
5009445,-2,0
5009445,-3,C
5009445,-4,C
5009445,-5,C
5009445,-6,C
5009445,-7,C
5009445,-8,X
5009445,-9,C
5009445,-10,C
5009445,-11,X
5009445,-12,C
5009445,-13,0
5009445,-14,0
5009445,-15,0
5009446,0,C
5009446,-1,0
5009446,-2,0
5009446,-3,0
5009446,-4,C
5009447,0,C
5009447,-1,X
5009447,-2,C
5009447,-3,X
5009447,-4,X
5009447,-5,0
5009448,0,0
5009448,-1,C
5009448,-2,C
5009448,-3,1
5009448,-4,0
5009448,-5,C
5009448,-6,0
5009448,-7,0
5009448,-8,0
5009448,-9,C
5009448,-10,C
5009448,-11,0
5009448,-12,C
5009448,-13,X
5009448,-14,0
5009448,-15,C
5009448,-16,C
5009448,-17,X
5009448,-18,0
5009448,-19,C
5009448,-20,0
5009448,-21,0
5009448,-22,0
5009448,-23,1
5009449,0,0
5009449,-1,0
5009449,-2,C
5009449,-3,C
5009449,-4,X
5009450,0,0
5009450,-1,C
5009450,-2,X
5009450,-3,C
5009450,-4,C
5009450,-5,0
5009450,-6,0
5009450,-7,0
5009450,-8,0
5009450,-9,0
5009450,-10,C
5009450,-11,C
5009451,0,0
5009451,-1,C
5009451,-2,1
5009451,-3,C
5009451,-4,C
5009451,-5,C
5009451,-6,C
5009451,-7,0
5009451,-8,C
5009451,-9,C
5009451,-10,C
5009451,-11,C
5009451,-12,C
5009451,-13,C
5009451,-14,0
5009451,-15,C
5009451,-16,C
5009451,-17,X
5009452,0,0
5009452,-1,X
5009452,-2,0
5009452,-3,C
5009452,-4,X
5009452,-5,C
5009453,0,C
5009453,-1,0
5009453,-2,0
5009453,-3,C
5009453,-4,0
5009453,-5,C
5009453,-6,0
5009453,-7,C
5009453,-8,X
5009453,-9,0
5009453,-10,X
5009453,-11,C
5009453,-12,C
5009454,0,C
5009454,-1,C
5009454,-2,C
5009454,-3,X
5009454,-4,0
5009454,-5,0
5009454,-6,0
5009454,-7,C
5009454,-8,0
5009454,-9,0
5009454,-10,0
5009454,-11,1
5009454,-12,C
5009454,-13,X
5009454,-14,C
5009454,-15,0
5009454,-16,0
5009454,-17,0
5009454,-18,0
5009454,-19,X
5009454,-20,C
5009454,-21,C
5009455,0,C
5009455,-1,C
5009455,-2,0
5009455,-3,0
5009455,-4,C
5009455,-5,C
5009456,0,0
5009456,-1,C
5009456,-2,X
5009456,-3,C
5009456,-4,X
5009456,-5,0
5009456,-6,0
5009456,-7,C
5009456,-8,C
5009456,-9,C
5009456,-10,X
5009456,-11,0
5009456,-12,C
5009456,-13,C
5009457,0,C
5009457,-1,0
5009457,-2,X
5009457,-3,0
5009457,-4,X
5009457,-5,C
5009457,-6,0
5009457,-7,X
5009457,-8,C
5009457,-9,0
5009458,0,C
5009458,-1,X
5009458,-2,C
5009459,0,C
5009459,-1,C
5009459,-2,C
5009459,-3,0
5009459,-4,X
5009459,-5,0
5009459,-6,C
5009459,-7,C
5009459,-8,C
5009459,-9,C
5009459,-10,0
5009459,-11,C
5009459,-12,X
5009459,-13,X
5009459,-14,0
5009459,-15,X
5009459,-16,0
5009459,-17,C
5009459,-18,X
5009459,-19,X
5009460,0,C
5009460,-1,1
5009460,-2,X
5009460,-3,4
5009460,-4,X
5009460,-5,C
5009460,-6,2
5009460,-7,2
5009460,-8,3
5009460,-9,0
5009460,-10,4
5009460,-11,0
5009460,-12,4
5009460,-13,4
5009460,-14,C
5009461,0,0
5009461,-1,X
5009461,-2,0
5009461,-3,X
5009461,-4,C
5009461,-5,C
5009461,-6,X
5009461,-7,C
5009461,-8,C
5009461,-9,C
5009461,-10,X
5009462,0,C
5009462,-1,X
5009462,-2,X
5009462,-3,0
5009462,-4,C
5009462,-5,0
5009462,-6,C
5009463,0,X
5009463,-1,C
5009463,-2,C
5009463,-3,X
5009463,-4,C
5009463,-5,X
5009463,-6,0
5009463,-7,C
5009463,-8,X
5009463,-9,0
5009463,-10,1
5009463,-11,0
5009463,-12,0
5009463,-13,X
5009463,-14,C
5009463,-15,C
5009463,-16,0
5009463,-17,C
5009463,-18,0
5009463,-19,0
5009463,-20,C
5009463,-21,X
5009464,0,C
5009464,-1,0
5009464,-2,2
5009464,-3,2
5009464,-4,3
5009464,-5,1
5009464,-6,2
5009464,-7,2
5009464,-8,2
5009464,-9,1
5009464,-10,4
5009464,-11,1
5009464,-12,0
5009464,-13,1
5009464,-14,2
5009464,-15,0
5009464,-16,2
5009464,-17,2
5009464,-18,4
5009465,0,C
5009465,-1,C
5009465,-2,C
5009465,-3,C
5009465,-4,0
5009465,-5,C
5009465,-6,X
5009465,-7,0
5009465,-8,C
5009465,-9,C
5009465,-10,X
5009465,-11,C
5009465,-12,C
5009465,-13,X
5009465,-14,0
5009465,-15,0
5009465,-16,C
5009466,0,0
5009466,-1,C
5009466,-2,X
5009466,-3,C
5009466,-4,0
5009466,-5,C
5009466,-6,X
5009466,-7,X
5009466,-8,X
5009466,-9,0
5009466,-10,C
5009466,-11,0
5009466,-12,0
5009466,-13,0
5009466,-14,0
5009466,-15,C
5009467,0,C
5009467,-1,C
5009467,-2,0
5009467,-3,X
5009467,-4,C
5009467,-5,0
5009467,-6,X
5009467,-7,0
5009467,-8,C
5009467,-9,C
5009468,0,X
5009468,-1,C
5009468,-2,C
5009469,0,0
5009469,-1,0
5009469,-2,X
5009469,-3,0
5009469,-4,C
5009469,-5,C
5009469,-6,C
5009469,-7,X
5009469,-8,C
5009469,-9,C
5009469,-10,0
5009469,-11,X
5009469,-12,0
5009469,-13,X
5009469,-14,C
5009469,-15,X
5009469,-16,X
5009469,-17,C
5009470,0,C
5009470,-1,X
5009470,-2,0
5009470,-3,C
5009470,-4,X
5009470,-5,X
5009470,-6,1
5009470,-7,C
5009470,-8,C
5009470,-9,0
5009470,-10,0
5009471,0,X
5009471,-1,C
5009471,-2,C
5009471,-3,C
5009471,-4,C
5009471,-5,0
5009471,-6,C
5009471,-7,C
5009471,-8,X
5009471,-9,C
5009471,-10,C
5009471,-11,C
5009471,-12,X
5009471,-13,C
5009471,-14,0
5009471,-15,C
5009471,-16,0
5009471,-17,X
5009471,-18,C
5009471,-19,0
5009471,-20,0
5009471,-21,C
5009472,0,0
5009472,-1,C
5009472,-2,0
5009472,-3,X
5009472,-4,X
5009472,-5,C
5009472,-6,0
5009472,-7,C
5009472,-8,X
5009473,0,C
5009473,-1,X
5009473,-2,C
5009473,-3,C
5009473,-4,X
5009473,-5,X
5009473,-6,X
5009473,-7,C
5009473,-8,X
5009474,0,2
5009474,-1,3
5009474,-2,4
5009474,-3,0
5009474,-4,2
5009475,0,X
5009475,-1,C
5009475,-2,0
5009475,-3,0
5009475,-4,C
5009475,-5,C
5009475,-6,0
5009475,-7,X
5009475,-8,C
5009475,-9,0
5009475,-10,C
5009475,-11,C
5009476,0,0
5009476,-1,C
5009476,-2,X
5009476,-3,0
5009476,-4,C
5009476,-5,0
5009476,-6,C
5009476,-7,C
5009476,-8,0
5009476,-9,1
5009476,-10,X
5009476,-11,C
5009476,-12,C
5009476,-13,X
5009476,-14,0
5009476,-15,C
5009477,0,X
5009477,-1,C
5009477,-2,X
5009477,-3,C
5009477,-4,X
5009477,-5,1
5009477,-6,C
5009477,-7,0
5009477,-8,0
5009477,-9,C
5009477,-10,X
5009477,-11,0
5009478,0,0
5009478,-1,0
5009478,-2,0
5009478,-3,0
5009478,-4,0
5009479,0,C
5009479,-1,C
5009479,-2,C
5009479,-3,C
5009479,-4,C
5009479,-5,C
5009479,-6,C
5009479,-7,0
5009479,-8,C
5009479,-9,C
5009479,-10,C
5009479,-11,X
5009479,-12,C
5009479,-13,X
5009479,-14,C
5009479,-15,0
5009479,-16,C
5009479,-17,X
5009479,-18,0
5009479,-19,C
5009479,-20,C
5009479,-21,C
5009479,-22,X
5009479,-23,0
5009480,0,X
5009480,-1,C
5009480,-2,C
5009480,-3,C
5009480,-4,C
5009480,-5,X
5009481,0,0
5009481,-1,X
5009481,-2,C
5009481,-3,C
5009481,-4,C
5009481,-5,0
5009482,0,X
5009482,-1,X
5009482,-2,C
5009482,-3,0
5009482,-4,C
5009482,-5,X
5009482,-6,C
5009482,-7,C
5009483,0,X
5009483,-1,C
5009483,-2,C
5009483,-3,C
5009483,-4,0
5009483,-5,C
5009483,-6,0
5009483,-7,C
5009483,-8,0
5009483,-9,C
5009483,-10,0
5009483,-11,X
5009483,-12,X
5009484,0,0
5009484,-1,C
5009484,-2,C
5009484,-3,C
5009484,-4,X
5009484,-5,0
5009484,-6,0
5009484,-7,C
5009484,-8,C
5009484,-9,0
5009484,-10,C
5009484,-11,0
5009484,-12,C
5009484,-13,C
5009484,-14,C
5009484,-15,C
5009485,0,C
5009485,-1,0
5009485,-2,X
5009485,-3,C
5009486,0,X
5009486,-1,C
5009486,-2,X
5009486,-3,0
5009486,-4,X
5009486,-5,X
5009486,-6,C
5009486,-7,C
5009486,-8,0
5009486,-9,C
5009486,-10,X
5009486,-11,C
5009487,0,C
5009487,-1,0
5009487,-2,X
5009487,-3,C
5009487,-4,C
5009487,-5,C
5009487,-6,X
5009487,-7,C
5009487,-8,X
5009487,-9,C
5009487,-10,C
5009487,-11,C
5009487,-12,C
5009488,0,C
5009488,-1,0
5009488,-2,0
5009488,-3,0
5009488,-4,0
5009488,-5,C
5009488,-6,X
5009488,-7,0
5009488,-8,C
5009488,-9,X
5009488,-10,X
5009488,-11,C
5009488,-12,C
5009488,-13,0
5009488,-14,X
5009488,-15,0
5009488,-16,X
5009488,-17,C
5009488,-18,C
5009488,-19,C
5009489,0,0
5009489,-1,X
5009489,-2,C
5009489,-3,C
5009489,-4,C
5009489,-5,C
5009489,-6,0
5009489,-7,1
5009489,-8,C
5009489,-9,0
5009489,-10,C
5009489,-11,0
5009489,-12,X
5009489,-13,C
5009489,-14,0
5009489,-15,0
5009489,-16,C
5009489,-17,C
5009489,-18,X
5009489,-19,0
5009489,-20,X
5009489,-21,1
5009489,-22,X
5009490,0,C
5009490,-1,0
5009490,-2,C
5009490,-3,C
5009490,-4,C
5009490,-5,0
5009490,-6,C
5009490,-7,C
5009490,-8,C
5009490,-9,X
5009490,-10,X
5009490,-11,C
5009491,0,0
5009491,-1,C
5009491,-2,0
5009491,-3,C
5009492,0,C
5009492,-1,X
5009492,-2,0
5009492,-3,C
5009492,-4,X
5009492,-5,C
5009492,-6,0
5009492,-7,C
5009492,-8,0
5009492,-9,X
5009492,-10,0
5009492,-11,X
5009492,-12,0
5009492,-13,0
5009492,-14,C
5009492,-15,C
5009492,-16,C
5009492,-17,1
5009492,-18,0
5009492,-19,C
5009493,0,0
5009493,-1,0
5009493,-2,X
5009493,-3,C
5009493,-4,C
5009493,-5,C
5009493,-6,X
5009493,-7,C
5009493,-8,0
5009493,-9,0
5009493,-10,C
5009493,-11,C
5009493,-12,C
5009493,-13,C
5009493,-14,C
5009493,-15,C
5009493,-16,C
5009493,-17,C
5009493,-18,0
5009493,-19,C
5009493,-20,X
5009493,-21,0
5009493,-22,C
5009493,-23,C
5009494,0,C
5009494,-1,0
5009494,-2,0
5009494,-3,C
5009494,-4,0
5009494,-5,0
5009494,-6,0
5009494,-7,C
5009494,-8,0
5009494,-9,C
5009495,0,C
5009495,-1,C
5009495,-2,C
5009495,-3,0
5009495,-4,0
5009495,-5,0
5009495,-6,C
5009495,-7,C
5009495,-8,0
5009495,-9,C
5009495,-10,C
5009495,-11,C
5009495,-12,0
5009495,-13,C
5009495,-14,1
5009495,-15,C
5009495,-16,0
5009495,-17,C
5009495,-18,X
5009495,-19,C
5009495,-20,0
5009495,-21,C
5009495,-22,0
5009495,-23,0
5009496,0,0
5009496,-1,C
5009496,-2,0
5009496,-3,X
5009496,-4,0
5009496,-5,0
5009496,-6,C
5009496,-7,C
5009496,-8,X
5009496,-9,C
5009496,-10,C
5009496,-11,C
5009496,-12,0
5009496,-13,X
5009496,-14,0
5009496,-15,X
5009497,0,0
5009497,-1,0
5009497,-2,0
5009497,-3,C
5009497,-4,0
5009497,-5,C
5009497,-6,0
5009498,0,C
5009498,-1,C
5009498,-2,C
5009498,-3,C
5009498,-4,0
5009498,-5,C
5009498,-6,0
5009498,-7,C
5009498,-8,C
5009498,-9,0
5009498,-10,X
5009499,0,C
5009499,-1,C
5009499,-2,C
5009499,-3,X
5009499,-4,C
5009499,-5,C
5009499,-6,C
5009499,-7,X
5009499,-8,X
5009499,-9,X
5009499,-10,X
5009499,-11,C
5009499,-12,0
5009500,0,C
5009500,-1,C
5009500,-2,0
5009500,-3,C
5009500,-4,C
5009500,-5,C
5009500,-6,C
5009500,-7,C
5009500,-8,C
5009500,-9,C
5009500,-10,X
5009500,-11,C
5009500,-12,C
5009500,-13,C
5009500,-14,C
5009500,-15,C
5009500,-16,C
5009500,-17,C
5009500,-18,C
5009501,0,C
5009501,-1,C
5009501,-2,0
5009501,-3,0
5009501,-4,C
5009501,-5,C
5009501,-6,0
5009501,-7,C
5009501,-8,C
5009502,0,C
5009502,-1,X
5009502,-2,0
5009502,-3,C
5009502,-4,0
5009502,-5,C
5009502,-6,C
5009502,-7,X
5009502,-8,X
5009502,-9,C
5009502,-10,C
5009502,-11,0
5009502,-12,C
5009502,-13,C
5009502,-14,X
5009502,-15,0
5009503,0,X
5009503,-1,C
5009503,-2,C
5009503,-3,X
5009504,0,X
5009504,-1,2
5009504,-2,1
5009504,-3,2
5009504,-4,0
5009504,-5,0
5009504,-6,0
5009504,-7,1
5009504,-8,C
5009504,-9,C
5009504,-10,2
5009504,-11,1
5009504,-12,0
5009504,-13,1
5009504,-14,0
5009504,-15,3
5009504,-16,2
5009504,-17,1
5009504,-18,4
5009504,-19,2
5009504,-20,2
5009504,-21,1
5009504,-22,0
5009504,-23,X
5009505,0,0
5009505,-1,X
5009505,-2,X
5009505,-3,C
5009505,-4,C
5009505,-5,0
5009506,0,C
5009506,-1,1
5009506,-2,C
5009506,-3,C
5009506,-4,0
5009506,-5,C
5009507,0,0
5009507,-1,C
5009507,-2,C
5009507,-3,0
5009507,-4,0
5009507,-5,0
5009507,-6,C
5009507,-7,C
5009507,-8,0
5009507,-9,C
5009507,-10,C
5009507,-11,X
5009507,-12,0
5009508,0,0
5009508,-1,2
5009508,-2,1
5009508,-3,X
5009508,-4,2
5009508,-5,1
5009508,-6,X
5009508,-7,5
5009508,-8,1
5009508,-9,2
5009508,-10,2
5009508,-11,X
5009508,-12,2
5009508,-13,1
5009508,-14,C
5009508,-15,0
5009508,-16,0
5009508,-17,2
5009508,-18,3
5009509,0,0
5009509,-1,C
5009509,-2,C
5009509,-3,X
5009509,-4,C
5009509,-5,C
5009509,-6,C
5009509,-7,C
5009509,-8,C
5009509,-9,0
5009509,-10,C
5009509,-11,0
5009509,-12,C
5009510,0,C
5009510,-1,0
